OrderID,Date,ProductID,StoreID,ChannelID,UnitsSold,GrossRevenue,DiscountAmount,NetRevenue,TotalCost
ORD100334,2023-08-18,P1067,S123,C2,1,268.07,0.0,268.07,148.61
ORD100335,2023-04-04,P1066,S101,C2,1,189.79,0.0,189.79,112.59
ORD100336,2023-10-21,P1082,S122,C3,5,68.65,0.0,68.65,37.75
ORD100337,2024-07-01,P1124,S107,C1,1,27.75,2.78,24.97,19.03
ORD100338,2023-07-15,P1076,S128,C2,4,1579.76,0.0,1579.76,862.24
ORD100339,2024-08-24,P1028,S113,C3,7,781.41,39.07,742.34,591.57
ORD100340,2024-03-19,P1069,S119,C2,3,687.9,34.4,653.5,446.31
ORD100341,2024-04-04,P1041,S105,C2,1,120.82,0.0,120.82,73.2
ORD100342,2024-11-17,P1110,S108,C1,1,22.94,1.15,21.79,14.87
ORD100343,2023-11-12,P1023,S121,C2,4,5562.76,556.28,5006.48,3392.76
ORD100344,2023-09-09,P1098,S116,C1,6,185.82,18.58,167.24,147.72
ORD100345,2024-12-28,P1021,S123,C1,9,13246.74,1324.67,11922.07,7628.04
ORD100346,2024-02-12,P1156,S116,C1,2,555.8,83.37,472.43,305.26
ORD100347,2024-03-25,P1103,S116,C3,6,106.38,10.64,95.74,68.46
ORD100348,2023-08-05,P1023,S125,C2,1,1390.69,208.6,1182.09,848.19
ORD100349,2023-06-07,P1154,S113,C3,3,601.56,90.23,511.33,387.42
ORD100350,2023-05-05,P1092,S127,C1,4,135.84,13.58,122.26,82.8
ORD100351,2023-06-13,P1098,S111,C2,2,61.94,3.1,58.84,49.24
ORD100352,2023-05-23,P1011,S111,C1,2,1374.08,68.7,1305.38,917.48
ORD100353,2024-06-29,P1031,S123,C1,4,108.52,5.43,103.09,79.96
ORD100354,2023-02-12,P1130,S101,C2,1,72.94,0.0,72.94,56.31
ORD100355,2024-04-05,P1075,S105,C2,1,489.28,24.46,464.82,348.87
ORD100356,2024-11-24,P1099,S103,C2,4,83.12,8.31,74.81,44.36
ORD100357,2024-07-13,P1158,S114,C2,4,100.08,0.0,100.08,63.0
ORD100358,2023-10-22,P1069,S118,C3,7,1605.1,0.0,1605.1,1041.39
ORD100359,2023-02-13,P1061,S101,C2,2,69.06,10.36,58.7,51.16
ORD100360,2024-09-01,P1129,S105,C2,2,143.1,28.62,114.48,95.18
ORD100361,2023-01-03,P1011,S109,C1,1,687.04,68.7,618.34,458.74
ORD100362,2024-05-13,P1073,S109,C1,2,625.48,0.0,625.48,412.18
ORD100363,2024-05-05,P1137,S104,C2,6,1365.84,136.58,1229.26,786.0
ORD100364,2023-05-21,P1037,S105,C2,4,252.56,0.0,252.56,168.72
ORD100365,2024-06-24,P1049,S125,C1,1,19.12,0.0,19.12,10.38
ORD100366,2023-05-09,P1076,S121,C2,2,789.88,78.99,710.89,431.12
ORD100367,2023-06-14,P1012,S109,C1,7,7122.36,0.0,7122.36,4177.81
ORD100368,2024-08-16,P1012,S108,C2,4,4069.92,813.98,3255.94,2387.32
ORD100369,2024-12-16,P1041,S103,C2,3,362.46,18.12,344.34,219.6
ORD100370,2023-07-13,P1144,S111,C1,4,322.72,16.14,306.58,245.52
ORD100371,2024-11-04,P1036,S112,C3,9,642.6,64.26,578.34,451.53
ORD100372,2024-10-29,P1117,S128,C3,8,160.72,0.0,160.72,96.8
ORD100373,2024-07-16,P1069,S122,C3,3,687.9,34.4,653.5,446.31
ORD100374,2023-04-13,P1122,S114,C3,6,241.86,24.19,217.67,137.76
ORD100375,2023-08-07,P1053,S105,C1,2,94.54,0.0,94.54,72.18
ORD100376,2024-05-10,P1140,S119,C3,6,1408.14,281.63,1126.51,875.64
ORD100377,2024-12-31,P1060,S129,C1,3,208.56,20.86,187.7,142.14
ORD100378,2024-08-18,P1127,S103,C1,7,508.27,0.0,508.27,328.58
ORD100379,2023-11-04,P1134,S125,C2,5,1506.95,150.7,1356.25,1121.65
ORD100380,2023-06-21,P1070,S106,C3,4,1792.28,0.0,1792.28,1148.6
ORD100381,2024-12-03,P1107,S121,C1,7,90.72,9.07,81.65,62.65
ORD100382,2023-07-21,P1019,S106,C3,2,2329.78,116.49,2213.29,1262.48
ORD100383,2023-09-08,P1080,S118,C2,3,56.79,11.36,45.43,37.29
ORD100384,2024-12-06,P1060,S108,C1,6,417.12,62.57,354.55,284.28
ORD100385,2024-02-15,P1153,S115,C1,1,186.64,28.0,158.64,148.95
ORD100386,2023-07-13,P1150,S118,C3,2,304.4,15.22,289.18,207.92
ORD100387,2023-01-04,P1126,S118,C2,4,172.36,0.0,172.36,93.52
ORD100388,2023-11-11,P1152,S120,C2,4,513.2,25.66,487.54,287.12
ORD100389,2024-12-21,P1157,S103,C3,6,1001.58,0.0,1001.58,672.0
ORD100390,2023-11-13,P1123,S121,C3,3,63.96,3.2,60.76,37.89
ORD100391,2024-05-26,P1096,S105,C2,4,21.28,2.13,19.15,12.64
ORD100392,2023-07-04,P1033,S120,C3,4,277.24,0.0,277.24,197.48
ORD100393,2024-07-20,P1131,S105,C1,2,154.94,7.75,147.19,101.58
ORD100394,2024-07-21,P1032,S114,C1,3,85.65,0.0,85.65,52.41
ORD100395,2024-03-20,P1030,S111,C1,2,281.84,28.18,253.66,158.26
ORD100396,2024-07-18,P1141,S130,C2,3,577.56,28.88,548.68,331.44
ORD100397,2024-02-28,P1019,S118,C1,4,4659.56,0.0,4659.56,2524.96
ORD100398,2023-10-04,P1023,S104,C3,3,4172.07,0.0,4172.07,2544.57
ORD100399,2024-06-23,P1082,S121,C1,1,13.73,0.0,13.73,7.55
ORD100400,2024-09-02,P1094,S106,C2,5,133.15,0.0,133.15,78.3
ORD100401,2024-09-06,P1008,S108,C2,1,675.0,101.25,573.75,466.3
ORD100402,2023-06-05,P1061,S111,C3,5,172.65,0.0,172.65,127.9
ORD100403,2024-05-09,P1037,S123,C2,2,126.28,6.31,119.97,84.36
ORD100404,2023-01-04,P1049,S130,C2,4,76.48,7.65,68.83,41.52
ORD100405,2024-02-23,P1029,S129,C2,2,153.88,23.08,130.8,103.04
ORD100406,2024-02-22,P1109,S105,C1,2,129.58,25.92,103.66,93.6
ORD100407,2023-09-23,P1076,S103,C3,7,2764.58,414.69,2349.89,1508.92
ORD100408,2024-12-27,P1154,S125,C2,5,1002.6,100.26,902.34,645.7
ORD100409,2024-10-07,P1002,S109,C1,3,1884.03,0.0,1884.03,1347.96
ORD100410,2023-01-29,P1125,S117,C3,11,899.25,89.93,809.32,584.43
ORD100411,2023-06-02,P1146,S130,C1,2,124.54,0.0,124.54,75.36
ORD100412,2023-06-02,P1078,S106,C1,4,124.68,0.0,124.68,82.28
ORD100413,2024-10-18,P1112,S111,C1,3,156.93,0.0,156.93,102.42
ORD100414,2024-01-15,P1071,S126,C2,3,1998.9,399.78,1599.12,1158.06
ORD100415,2024-06-16,P1096,S119,C2,3,15.96,1.6,14.36,9.48
ORD100416,2024-08-15,P1146,S129,C1,3,186.81,9.34,177.47,113.04
ORD100417,2024-07-15,P1085,S118,C1,1,12.14,0.0,12.14,7.66
ORD100418,2023-03-07,P1093,S109,C1,7,25.55,1.28,24.27,18.83
ORD100419,2023-04-13,P1158,S125,C1,5,125.1,6.26,118.84,78.75
ORD100420,2023-10-16,P1080,S123,C3,4,75.72,7.57,68.15,49.72
ORD100421,2023-09-05,P1028,S129,C3,5,558.15,83.72,474.43,422.55
ORD100422,2024-06-30,P1110,S114,C3,5,114.7,0.0,114.7,74.35
ORD100423,2023-04-25,P1111,S114,C1,1,48.19,9.64,38.55,34.2
ORD100424,2023-09-29,P1038,S110,C2,3,417.57,0.0,417.57,249.42
ORD100425,2023-06-22,P1117,S108,C2,3,60.27,3.01,57.26,36.3
ORD100426,2023-05-19,P1011,S130,C1,2,1374.08,206.11,1167.97,917.48
ORD100427,2023-05-07,P1052,S130,C2,1,133.14,0.0,133.14,77.79
ORD100428,2023-05-23,P1137,S115,C3,5,1138.2,0.0,1138.2,655.0
ORD100429,2024-02-17,P1099,S130,C2,2,41.56,0.0,41.56,22.18
ORD100430,2023-10-27,P1098,S111,C2,2,61.94,0.0,61.94,49.24
ORD100431,2023-11-15,P1100,S125,C2,2,38.32,3.83,34.49,25.62
ORD100432,2023-12-17,P1027,S119,C1,6,674.64,33.73,640.91,502.98
ORD100433,2024-06-25,P1154,S122,C2,2,401.04,20.05,380.99,258.28
ORD100434,2024-09-21,P1048,S122,C3,6,313.92,0.0,313.92,187.68
ORD100435,2024-01-20,P1126,S119,C1,1,43.09,4.31,38.78,23.38
ORD100436,2024-04-14,P1159,S125,C2,2,60.84,3.04,57.8,39.24
ORD100437,2024-06-23,P1039,S112,C1,1,108.39,0.0,108.39,59.9
ORD100438,2024-05-19,P1102,S125,C2,2,89.6,0.0,89.6,49.04
ORD100439,2023-04-09,P1007,S106,C1,3,2917.5,0.0,2917.5,2175.84
ORD100440,2024-12-19,P1102,S106,C1,7,313.6,31.36,282.24,171.64
ORD100441,2023-05-01,P1071,S122,C2,1,666.3,0.0,666.3,386.02
ORD100442,2023-10-29,P1012,S123,C1,4,4069.92,406.99,3662.93,2387.32
ORD100443,2024-04-22,P1108,S128,C2,4,76.32,3.82,72.5,56.36
ORD100444,2023-10-22,P1156,S108,C2,2,555.8,55.58,500.22,305.26
ORD100445,2023-06-27,P1014,S103,C2,4,2026.16,0.0,2026.16,1323.52
ORD100446,2024-11-05,P1143,S114,C1,7,1340.43,67.02,1273.41,859.53
ORD100447,2023-02-22,P1135,S126,C3,5,77.65,0.0,77.65,50.6
ORD100448,2023-06-29,P1088,S130,C2,2,31.9,0.0,31.9,18.84
ORD100449,2024-12-26,P1145,S125,C2,5,172.45,8.62,163.83,116.3
ORD100450,2024-06-17,P1050,S114,C2,6,94.5,9.45,85.05,73.44
ORD100451,2023-03-05,P1116,S126,C3,3,76.68,0.0,76.68,49.98
ORD100452,2024-07-05,P1112,S107,C2,3,156.93,0.0,156.93,102.42
ORD100453,2024-12-09,P1093,S129,C2,5,18.25,0.0,18.25,13.45
ORD100454,2023-03-13,P1134,S116,C3,4,1205.56,60.28,1145.28,897.32
ORD100455,2023-10-30,P1141,S112,C2,2,385.04,0.0,385.04,220.96
ORD100456,2023-12-09,P1126,S117,C1,3,129.27,0.0,129.27,70.14
ORD100457,2023-04-06,P1095,S124,C1,4,182.16,0.0,182.16,99.36
ORD100458,2023-05-27,P1157,S108,C2,2,333.86,66.77,267.09,224.0
ORD100459,2023-05-08,P1089,S104,C2,4,98.44,4.92,93.52,73.48
ORD100460,2023-05-16,P1102,S122,C1,4,179.2,35.84,143.36,98.08
ORD100461,2023-10-22,P1031,S130,C2,10,271.3,27.13,244.17,199.9
ORD100462,2023-12-06,P1052,S119,C2,1,133.14,0.0,133.14,77.79
ORD100463,2023-06-23,P1145,S105,C2,2,68.98,0.0,68.98,46.52
ORD100464,2023-07-31,P1080,S119,C2,5,94.65,14.2,80.45,62.15
ORD100465,2023-05-21,P1082,S105,C2,6,82.38,8.24,74.14,45.3
ORD100466,2024-08-04,P1131,S109,C1,2,154.94,7.75,147.19,101.58
ORD100467,2023-06-04,P1053,S101,C2,4,189.08,0.0,189.08,144.36
ORD100468,2024-10-25,P1043,S114,C2,2,44.56,0.0,44.56,30.38
ORD100469,2024-01-29,P1002,S110,C1,3,1884.03,0.0,1884.03,1347.96
ORD100470,2024-08-09,P1038,S104,C2,1,139.19,6.96,132.23,83.14
ORD100471,2024-04-10,P1082,S110,C2,2,27.46,0.0,27.46,15.1
ORD100472,2023-07-14,P1116,S119,C1,3,76.68,11.5,65.18,49.98
ORD100473,2024-03-15,P1053,S109,C1,2,94.54,9.45,85.09,72.18
ORD100474,2023-07-20,P1072,S105,C1,2,1162.88,174.43,988.45,788.28
ORD100475,2023-03-28,P1036,S115,C2,1,71.4,7.14,64.26,50.17
ORD100476,2023-07-06,P1131,S123,C1,2,154.94,0.0,154.94,101.58
ORD100477,2023-07-21,P1084,S125,C2,1,6.88,0.69,6.19,4.34
ORD100478,2023-04-09,P1023,S114,C1,3,4172.07,834.41,3337.66,2544.57
ORD100479,2023-01-18,P1098,S121,C2,4,123.88,12.39,111.49,98.48
ORD100480,2024-11-20,P1054,S125,C1,2,1185.9,0.0,1185.9,635.9
ORD100481,2024-01-11,P1139,S120,C2,3,569.1,0.0,569.1,312.9
ORD100482,2023-10-21,P1043,S114,C2,1,22.28,1.11,21.17,15.19
ORD100483,2024-11-10,P1139,S103,C1,4,758.8,0.0,758.8,417.2
ORD100484,2023-06-14,P1112,S109,C2,2,104.62,0.0,104.62,68.28
ORD100485,2023-10-22,P1022,S110,C2,6,6394.08,0.0,6394.08,4875.78
ORD100486,2024-09-10,P1122,S112,C2,2,80.62,4.03,76.59,45.92
ORD100487,2024-04-07,P1116,S130,C2,2,51.12,0.0,51.12,33.32
ORD100488,2023-10-19,P1073,S107,C2,3,938.22,0.0,938.22,618.27
ORD100489,2023-07-07,P1026,S115,C1,2,61.0,3.05,57.95,36.3
ORD100490,2023-01-26,P1077,S130,C2,2,983.68,49.18,934.5,688.54
ORD100491,2023-03-04,P1098,S118,C1,5,154.85,0.0,154.85,123.1
ORD100492,2023-04-29,P1022,S107,C1,3,3197.04,159.85,3037.19,2437.89
ORD100493,2024-07-29,P1055,S130,C1,2,1176.22,0.0,1176.22,754.86
ORD100494,2024-04-12,P1113,S111,C2,1,19.39,0.0,19.39,14.0
ORD100495,2023-11-13,P1089,S102,C2,7,172.27,8.61,163.66,128.59
ORD100496,2024-07-26,P1159,S113,C3,5,152.1,30.42,121.68,98.1
ORD100497,2023-04-28,P1035,S108,C2,1,128.7,19.3,109.4,77.17
ORD100498,2023-06-04,P1125,S125,C1,2,163.5,16.35,147.15,106.26
ORD100499,2023-10-15,P1069,S107,C2,3,687.9,0.0,687.9,446.31
ORD100500,2024-11-01,P1036,S125,C2,4,285.6,14.28,271.32,200.68
ORD100501,2024-03-25,P1153,S102,C2,2,373.28,18.66,354.62,297.9
ORD100502,2024-09-14,P1100,S129,C1,4,76.64,0.0,76.64,51.24
ORD100503,2023-07-01,P1086,S102,C1,3,14.73,0.0,14.73,10.17
ORD100504,2024-09-12,P1048,S129,C2,4,209.28,20.93,188.35,125.12
ORD100505,2023-02-22,P1142,S103,C2,1,245.67,0.0,245.67,145.38
ORD100506,2023-06-16,P1005,S126,C2,2,843.2,42.16,801.04,470.74
ORD100507,2024-01-18,P1019,S125,C2,4,4659.56,232.98,4426.58,2524.96
ORD100508,2023-02-06,P1029,S117,C2,2,153.88,0.0,153.88,103.04
ORD100509,2024-09-19,P1105,S102,C2,2,20.66,0.0,20.66,13.3
ORD100510,2024-09-26,P1017,S118,C2,6,6746.76,674.68,6072.08,4331.04
ORD100511,2024-01-31,P1128,S118,C2,5,154.15,7.71,146.44,85.2
ORD100512,2023-08-12,P1032,S116,C1,6,171.3,17.13,154.17,104.82
ORD100513,2023-03-14,P1109,S118,C2,2,129.58,12.96,116.62,93.6
ORD100514,2024-03-28,P1128,S130,C2,3,92.49,9.25,83.24,51.12
ORD100515,2024-01-29,P1141,S130,C2,3,577.56,0.0,577.56,331.44
ORD100516,2024-07-09,P1047,S114,C2,3,169.92,0.0,169.92,96.66
ORD100517,2024-03-16,P1012,S104,C2,1,1017.48,101.75,915.73,596.83
ORD100518,2023-04-04,P1122,S105,C3,3,120.93,6.05,114.88,68.88
ORD100519,2023-03-31,P1072,S122,C3,7,4070.08,407.01,3663.07,2758.98
ORD100520,2024-07-24,P1152,S130,C2,4,513.2,51.32,461.88,287.12
ORD100521,2023-04-27,P1031,S113,C2,2,54.26,8.14,46.12,39.98
ORD100522,2024-11-17,P1092,S104,C2,6,203.76,40.75,163.01,124.2
ORD100523,2023-03-19,P1020,S111,C2,1,769.89,38.49,731.4,534.98
ORD100524,2024-06-16,P1078,S111,C1,5,155.85,23.38,132.47,102.85
ORD100525,2024-12-13,P1001,S130,C3,7,5422.2,542.22,4879.98,3079.16
ORD100526,2023-11-19,P1121,S120,C1,5,183.0,9.15,173.85,119.15
ORD100527,2023-02-11,P1097,S105,C1,4,47.24,9.45,37.79,31.32
ORD100528,2024-10-02,P1016,S111,C3,8,3294.88,0.0,3294.88,1759.12
ORD100529,2023-05-17,P1080,S102,C3,5,94.65,4.73,89.92,62.15
ORD100530,2024-01-21,P1069,S119,C2,2,458.6,0.0,458.6,297.54
ORD100531,2024-12-20,P1108,S120,C2,4,76.32,7.63,68.69,56.36
ORD100532,2024-06-28,P1080,S103,C1,3,56.79,8.52,48.27,37.29
ORD100533,2023-02-03,P1074,S111,C2,4,1903.96,0.0,1903.96,1485.56
ORD100534,2024-08-22,P1133,S128,C1,3,221.85,0.0,221.85,125.91
ORD100535,2023-04-28,P1084,S125,C2,3,20.64,0.0,20.64,13.02
ORD100536,2024-07-01,P1131,S116,C1,3,232.41,46.48,185.93,152.37
ORD100537,2024-03-29,P1142,S114,C2,1,245.67,24.57,221.1,145.38
ORD100538,2023-07-30,P1136,S130,C2,5,1660.7,0.0,1660.7,1037.75
ORD100539,2023-11-06,P1153,S122,C2,5,933.2,0.0,933.2,744.75
ORD100540,2023-03-28,P1112,S130,C1,3,156.93,7.85,149.08,102.42
ORD100541,2024-12-22,P1090,S103,C1,9,239.13,23.91,215.22,146.34
ORD100542,2023-06-24,P1085,S107,C2,1,12.14,1.21,10.93,7.66
ORD100543,2023-08-14,P1033,S101,C2,5,346.55,34.66,311.89,246.85
ORD100544,2024-01-03,P1133,S126,C2,1,73.95,0.0,73.95,41.97
ORD100545,2024-05-06,P1111,S120,C1,6,289.14,0.0,289.14,205.2
ORD100546,2024-01-05,P1140,S106,C2,2,469.38,23.47,445.91,291.88
ORD100547,2024-01-05,P1113,S130,C3,5,96.95,14.54,82.41,70.0
ORD100548,2024-03-01,P1077,S130,C2,2,983.68,0.0,983.68,688.54
ORD100549,2024-09-18,P1048,S107,C1,2,104.64,0.0,104.64,62.56
ORD100550,2023-10-16,P1158,S119,C1,5,125.1,18.76,106.34,78.75
ORD100551,2024-08-31,P1118,S120,C2,3,192.93,28.94,163.99,123.9
ORD100552,2024-07-29,P1140,S101,C2,4,938.76,93.88,844.88,583.76
ORD100553,2024-12-03,P1094,S120,C2,3,79.89,11.98,67.91,46.98
ORD100554,2024-10-29,P1082,S107,C2,4,54.92,2.75,52.17,30.2
ORD100555,2024-08-06,P1006,S128,C1,3,3156.42,0.0,3156.42,2287.35
ORD100556,2023-06-30,P1012,S125,C1,2,2034.96,101.75,1933.21,1193.66
ORD100557,2024-07-20,P1114,S128,C2,1,48.79,0.0,48.79,30.58
ORD100558,2024-06-22,P1036,S123,C2,3,214.2,42.84,171.36,150.51
ORD100559,2023-07-31,P1014,S105,C1,2,1013.08,101.31,911.77,661.76
ORD100560,2024-05-10,P1125,S111,C1,5,408.75,40.88,367.87,265.65
ORD100561,2023-07-04,P1100,S121,C1,1,19.16,0.0,19.16,12.81
ORD100562,2024-01-18,P1018,S110,C1,4,3265.0,326.5,2938.5,2027.8
ORD100563,2024-08-05,P1080,S121,C3,4,75.72,0.0,75.72,49.72
ORD100564,2023-05-18,P1076,S111,C2,5,1974.7,0.0,1974.7,1077.8
ORD100565,2023-09-04,P1001,S106,C3,8,6196.8,309.84,5886.96,3519.04
ORD100566,2024-08-04,P1097,S114,C2,2,23.62,2.36,21.26,15.66
ORD100567,2023-11-28,P1064,S120,C2,1,128.49,6.42,122.07,73.81
ORD100568,2024-12-03,P1141,S114,C2,9,1732.68,0.0,1732.68,994.32
ORD100569,2023-01-06,P1019,S119,C2,1,1164.89,0.0,1164.89,631.24
ORD100570,2024-06-11,P1136,S113,C3,2,664.28,33.21,631.07,415.1
ORD100571,2024-08-18,P1002,S123,C2,6,3768.06,0.0,3768.06,2695.92
ORD100572,2024-11-01,P1123,S119,C3,3,63.96,0.0,63.96,37.89
ORD100573,2023-04-25,P1126,S116,C1,3,129.27,6.46,122.81,70.14
ORD100574,2024-12-20,P1066,S113,C2,6,1138.74,0.0,1138.74,675.54
ORD100575,2023-10-14,P1045,S115,C3,6,605.34,0.0,605.34,320.1
ORD100576,2023-09-15,P1023,S102,C3,5,6953.45,1390.69,5562.76,4240.95
ORD100577,2023-09-17,P1055,S120,C2,3,1764.33,264.65,1499.68,1132.29
ORD100578,2024-04-11,P1108,S106,C1,4,76.32,0.0,76.32,56.36
ORD100579,2024-04-26,P1116,S126,C2,2,51.12,5.11,46.01,33.32
ORD100580,2023-12-13,P1030,S125,C2,4,563.68,84.55,479.13,316.52
ORD100581,2023-02-21,P1002,S114,C2,2,1256.02,125.6,1130.42,898.64
ORD100582,2024-12-22,P1090,S125,C2,5,132.85,6.64,126.21,81.3
ORD100583,2023-06-12,P1093,S120,C3,3,10.95,1.64,9.31,8.07
ORD100584,2023-03-10,P1157,S105,C3,6,1001.58,100.16,901.42,672.0
ORD100585,2024-03-12,P1122,S122,C1,2,80.62,0.0,80.62,45.92
ORD100586,2023-10-29,P1089,S130,C3,6,147.66,0.0,147.66,110.22
ORD100587,2024-03-25,P1095,S102,C1,2,91.08,13.66,77.42,49.68
ORD100588,2024-10-02,P1104,S108,C3,5,124.95,6.25,118.7,88.7
ORD100589,2023-03-13,P1073,S117,C2,2,625.48,0.0,625.48,412.18
ORD100590,2023-07-27,P1109,S113,C2,3,194.37,29.16,165.21,140.4
ORD100591,2024-01-13,P1032,S119,C2,2,57.1,8.56,48.54,34.94
ORD100592,2024-07-29,P1133,S117,C3,4,295.8,0.0,295.8,167.88
ORD100593,2024-03-15,P1138,S124,C3,2,142.7,0.0,142.7,104.62
ORD100594,2023-10-07,P1070,S103,C1,3,1344.21,0.0,1344.21,861.45
ORD100595,2024-03-21,P1074,S113,C1,2,951.98,95.2,856.78,742.78
ORD100596,2024-12-17,P1080,S126,C2,5,94.65,0.0,94.65,62.15
ORD100597,2023-12-17,P1131,S111,C2,6,464.82,0.0,464.82,304.74
ORD100598,2024-10-07,P1029,S114,C3,5,384.7,38.47,346.23,257.6
ORD100599,2024-07-24,P1055,S101,C2,2,1176.22,0.0,1176.22,754.86
ORD100600,2023-08-09,P1099,S107,C2,2,41.56,0.0,41.56,22.18
ORD100601,2023-07-02,P1111,S113,C2,1,48.19,7.23,40.96,34.2
ORD100602,2024-07-17,P1048,S112,C2,4,209.28,10.46,198.82,125.12
ORD100603,2023-06-01,P1019,S121,C2,2,2329.78,232.98,2096.8,1262.48
ORD100604,2023-09-04,P1082,S118,C1,4,54.92,5.49,49.43,30.2
ORD100605,2023-06-22,P1103,S127,C1,2,35.46,0.0,35.46,22.82
ORD100606,2024-03-19,P1123,S125,C1,3,63.96,6.4,57.56,37.89
ORD100607,2023-08-04,P1001,S108,C2,2,1549.2,0.0,1549.2,879.76
ORD100608,2024-04-26,P1003,S101,C3,3,3996.48,0.0,3996.48,2275.98
ORD100609,2024-11-14,P1062,S125,C2,8,5443.68,272.18,5171.5,3186.24
ORD100610,2024-08-29,P1091,S111,C2,5,40.65,4.07,36.58,28.7
ORD100611,2024-11-23,P1001,S111,C1,5,3873.0,0.0,3873.0,2199.4
ORD100612,2023-01-18,P1028,S105,C1,2,223.26,11.16,212.1,169.02
ORD100613,2023-11-29,P1068,S120,C1,4,1809.16,90.46,1718.7,1372.4
ORD100614,2023-06-10,P1045,S108,C2,4,403.56,40.36,363.2,213.4
ORD100615,2024-11-01,P1114,S106,C1,3,146.37,0.0,146.37,91.74
ORD100616,2024-06-04,P1006,S114,C1,1,1052.14,0.0,1052.14,762.45
ORD100617,2023-08-23,P1143,S123,C2,3,574.47,57.45,517.02,368.37
ORD100618,2024-02-16,P1028,S108,C3,3,334.89,0.0,334.89,253.53
ORD100619,2024-03-18,P1071,S122,C2,1,666.3,66.63,599.67,386.02
ORD100620,2023-12-29,P1158,S113,C1,4,100.08,0.0,100.08,63.0
ORD100621,2023-12-13,P1107,S112,C1,2,25.92,2.59,23.33,17.9
ORD100622,2023-02-10,P1160,S111,C3,2,380.74,0.0,380.74,214.4
ORD100623,2023-11-27,P1004,S105,C2,2,1352.78,67.64,1285.14,925.42
ORD100624,2023-09-12,P1116,S111,C2,2,51.12,0.0,51.12,33.32
ORD100625,2024-08-21,P1013,S126,C2,2,2222.2,0.0,2222.2,1437.16
ORD100626,2024-09-24,P1098,S104,C2,3,92.91,4.65,88.26,73.86
ORD100627,2024-07-02,P1053,S130,C1,4,189.08,0.0,189.08,144.36
ORD100628,2023-01-23,P1125,S104,C1,1,81.75,16.35,65.4,53.13
ORD100629,2024-09-06,P1020,S111,C2,2,1539.78,153.98,1385.8,1069.96
ORD100630,2023-10-17,P1144,S118,C2,4,322.72,0.0,322.72,245.52
ORD100631,2023-11-01,P1077,S125,C3,7,3442.88,172.14,3270.74,2409.89
ORD100632,2024-11-21,P1084,S105,C1,3,20.64,1.03,19.61,13.02
ORD100633,2024-09-25,P1092,S105,C1,3,101.88,10.19,91.69,62.1
ORD100634,2023-02-07,P1006,S118,C2,3,3156.42,0.0,3156.42,2287.35
ORD100635,2023-09-21,P1050,S109,C3,6,94.5,9.45,85.05,73.44
ORD100636,2024-07-02,P1114,S119,C1,1,48.79,4.88,43.91,30.58
ORD100637,2024-01-29,P1154,S125,C2,1,200.52,20.05,180.47,129.14
ORD100638,2023-07-08,P1158,S103,C1,1,25.02,3.75,21.27,15.75
ORD100639,2024-01-19,P1086,S125,C2,1,4.91,0.25,4.66,3.39
ORD100640,2024-09-25,P1042,S102,C3,6,454.62,45.46,409.16,277.26
ORD100641,2023-06-13,P1077,S127,C1,4,1967.36,393.47,1573.89,1377.08
ORD100642,2024-06-29,P1075,S130,C2,2,978.56,0.0,978.56,697.74
ORD100643,2024-06-21,P1064,S120,C2,3,385.47,0.0,385.47,221.43
ORD100644,2024-10-09,P1058,S130,C1,3,1230.12,0.0,1230.12,803.76
ORD100645,2023-08-06,P1139,S125,C2,3,569.1,28.46,540.64,312.9
ORD100646,2023-06-07,P1063,S102,C3,2,356.72,17.84,338.88,198.88
ORD100647,2024-02-05,P1005,S101,C1,2,843.2,0.0,843.2,470.74
ORD100648,2024-01-24,P1116,S101,C2,1,25.56,2.56,23.0,16.66
ORD100649,2023-10-27,P1107,S113,C2,8,103.68,10.37,93.31,71.6
ORD100650,2024-07-23,P1061,S118,C2,3,103.59,10.36,93.23,76.74
ORD100651,2024-08-07,P1101,S114,C1,7,191.73,0.0,191.73,105.77
ORD100652,2023-06-29,P1151,S120,C1,2,278.2,0.0,278.2,185.96
ORD100653,2024-08-04,P1148,S113,C3,6,1450.08,72.5,1377.58,770.88
ORD100654,2023-06-18,P1127,S102,C2,2,145.22,29.04,116.18,93.88
ORD100655,2023-10-25,P1094,S107,C1,3,79.89,15.98,63.91,46.98
ORD100656,2023-01-20,P1005,S130,C2,1,421.6,63.24,358.36,235.37
ORD100657,2023-09-06,P1082,S111,C1,1,13.73,0.0,13.73,7.55
ORD100658,2024-12-01,P1131,S110,C1,5,387.35,0.0,387.35,253.95
ORD100659,2023-11-20,P1136,S105,C2,8,2657.12,531.42,2125.7,1660.4
ORD100660,2024-06-03,P1124,S130,C2,6,166.5,24.98,141.52,114.18
ORD100661,2023-03-20,P1158,S108,C2,4,100.08,10.01,90.07,63.0
ORD100662,2024-04-09,P1083,S119,C2,5,102.0,0.0,102.0,60.4
ORD100663,2023-09-29,P1018,S102,C1,7,5713.75,0.0,5713.75,3548.65
ORD100664,2024-06-27,P1080,S103,C3,7,132.51,13.25,119.26,87.01
ORD100665,2024-11-09,P1051,S122,C1,5,474.65,23.73,450.92,356.55
ORD100666,2024-01-24,P1134,S119,C1,1,301.39,30.14,271.25,224.33
ORD100667,2023-03-17,P1125,S120,C1,1,81.75,4.09,77.66,53.13
ORD100668,2023-12-15,P1068,S108,C1,3,1356.87,0.0,1356.87,1029.3
